x,y,v,kappa,s
-33.554,19.597,3.958,0.2066,479.9181
-33.362,19.653,4.25,0.0045,480.1181
-33.17,19.709,4.524,-0.2098,480.3181
-32.976,19.758,4.616,0.0043,480.518
-32.782,19.806,4.439,0.3367,480.7178
-32.592,19.867,4.256,0.321,480.9178
-32.406,19.941,4.063,0.3502,481.1178
-32.225,20.027,3.861,-0.5921,481.3177
-32.037,20.092,4.16,0.1304,481.5171
-31.85,20.161,4.438,0.4045,481.7166
-31.668,20.245,4.701,0.0856,481.9166
-31.488,20.332,4.949,0.117,482.1166
-31.311,20.424,5.186,-0.0789,482.3166
-31.131,20.513,5.063,-0.056,482.5165
-30.951,20.6,4.903,0.3192,482.7165
-30.777,20.697,4.737,0.3934,482.916
-30.611,20.809,4.984,-0.1602,483.1159
-30.442,20.915,5.12,0.1751,483.3159
-30.276,21.027,4.962,0.0051,483.5159
-30.11,21.139,4.798,-0.0056,483.7159
-29.944,21.251,4.628,-0.0072,483.9159
-29.779,21.362,4.452,0.0048,484.1159
-29.613,21.474,4.269,0.1946,484.3159
-29.451,21.592,4.077,-0.2437,484.5159
-29.284,21.702,3.876,0.5877,484.7159
-29.132,21.83,3.862,0.273,484.9146
-28.987,21.967,3.65,-0.6627,485.114
-28.825,22.083,3.629,0.6704,485.314
-28.679,22.221,3.946,0.1165,485.514
-28.537,22.361,3.99,0.0346,485.714
-28.396,22.503,3.784,-0.017,485.914
-28.254,22.644,3.566,0.0093,486.114
-28.113,22.785,3.334,0.7941,486.314
-27.995,22.947,3.676,-0.3825,486.5133
-27.867,23.098,3.557,-0.2424,486.7121
-27.73,23.244,3.325,0.7984,486.9114
-27.619,23.409,3.668,-0.0028,487.1114
-27.507,23.575,3.982,-0.0184,487.3114
-27.394,23.74,4.273,-0.0044,487.5114
-27.281,23.905,4.545,0.0064,487.7114
-27.169,24.071,4.802,0.0373,487.9114
-27.057,24.237,4.712,0.3976,488.1113
-26.96,24.411,4.96,0.1699,488.3113
-26.868,24.589,4.844,-0.3515,488.5113
-26.764,24.76,4.677,0.0677,488.7109
-26.662,24.931,4.503,0.4354,488.9104
-26.576,25.112,4.595,-0.0943,489.1104
-26.486,25.29,4.418,-0.0301,489.3104
-26.395,25.469,4.233,0.0728,489.5104
-26.307,25.648,4.04,-0.0115,489.7104
-26.219,25.827,3.837,0.213,489.9104
-26.138,26.01,3.623,0.3882,490.1099
-26.071,26.198,3.395,-0.766,490.3096
-25.977,26.374,3.732,0.1273,490.5096
-25.887,26.553,4.04,0.3013,490.7096
-25.808,26.737,4.327,0.0085,490.9094
-25.729,26.92,4.272,-0.1602,491.1094
-25.645,27.102,4.081,-0.0907,491.3094
-25.557,27.281,3.88,-0.1452,491.5094
-25.464,27.458,3.668,0.6562,491.7094
-25.395,27.646,3.981,-0.3321,491.9091
-25.314,27.828,4.271,-0.2241,492.1086
-25.224,28.007,4.544,0.0829,492.3086
-25.138,28.187,4.8,0.1085,492.5086
-25.055,28.369,5.044,0.2032,492.7086
-24.98,28.555,5.276,-0.3006,492.9086
-24.894,28.735,5.281,-0.1059,493.1085
-24.804,28.914,5.128,0.1237,493.3085
-24.719,29.095,4.969,0.1867,493.5083
-24.64,29.278,4.806,-0.3823,493.7082
-24.548,29.456,4.722,-0.3823,493.9082
