x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
6.952344468145385,-34.58548769999245,1.3520493973533236,1.2331694476951305,-0.4473715028492996,-0.8943482087187059,0.8943482087187059,-0.4473715028492996,-0.008941861955347677,0.7002138237386039,-5.3642442513049975,226.3
6.90762813138461,-34.6749329198641,1.3560089884331497,1.1887995796957878,-0.44698378763453944,-0.8945420468551939,0.8945420468551939,-0.44698378763453944,0.0038479236660397117,0.07280395836665988,-3.417263486764733,226.4
6.862947715703462,-34.76439609918698,1.367119388605653,1.2482394417703786,-0.44668309303721027,-0.8946922344553513,0.8946922344553513,-0.44668309303721027,0.005618929717984301,0.016761126385657226,-0.5907651297218314,226.5
6.818291520587628,-34.85387135111106,1.3117111820784093,1.1928312248640403,-0.4459782307004102,-0.8950437965492671,0.8950437965492671,-0.4459782307004102,0.0072001489431711575,-0.045349067577706396,-0.6395581954123511,226.60000000000002
6.77375209552453,-34.94340480639482,1.3671194536882258,1.2180272961627359,-0.4453942461770522,-0.8953345438842263,0.8953345438842263,-0.4453942461770522,-0.003450883797556979,-0.11115051269681302,0.07725138845093518,226.70000000000002
6.72921267046143,-35.032938261678574,1.3640721731488747,1.2451922257427943,-0.4465958652202879,-0.8947357784106524,0.8947357784106524,-0.4465958652202879,-0.015029953596191447,-0.02989878988751936,0.9314570547930351,226.8
6.684433040563895,-35.122351725501844,1.3076795376653665,1.1887995796957878,-0.4480835944598315,-0.8939916511779894,0.8939916511779894,-0.4480835944598315,-0.00943064177506085,0.075140898261794,0.43988580718161285,226.9
6.639595993897762,-35.21173650746309,1.367119388605653,1.2583655379620182,-0.4482826590949145,-0.8938918489139459,0.8938918489139459,-0.4482826590949145,-1.7739438326476848e-06,0.058078371548803215,-0.2010688557604518,227.0
6.594776509373787,-35.30113009403063,1.3237339578739604,1.220908456200846,-0.44808391173038087,-0.8939914921566089,0.8939914921566089,-0.44808391173038087,0.002185032534699792,0.03492712710970364,-0.060827157483171815,227.10000000000002
6.549979212438015,-35.390534804126055,1.3076795376653665,1.1887995796957878,-0.44789197934611485,-0.8940876661924252,0.8940876661924252,-0.44789197934611485,0.0069836514781080805,0.04591294005216885,-0.05341355593538599,227.20000000000002
6.505198121832593,-35.4799476106446,1.3076795376653665,1.1887995796957878,-0.4468348080836222,-0.8946164732916888,0.8946164732916888,-0.4468348080836222,0.011367620545133563,0.02424441592262644,-0.13047504304232413,227.3
6.460612311994896,-35.569457976307554,1.3076795376653665,1.1887995796957878,-0.445858093918415,-0.8951036476785457,0.8951036476785457,-0.445858093918415,0.011832534662633369,0.019817931443704025,-0.31652183203813244,227.4
6.416026502157199,-35.65896834197051,1.3076795376653665,1.1887995796957878,-0.4447164377755114,-0.8956714073655756,0.8956714073655756,-0.4447164377755114,0.015331206833874369,-0.03905995048500005,-1.1463106669442336,227.5
6.371669154384426,-35.74859199606853,1.3390421926015081,1.251524960066502,-0.44311140134535376,-0.8964665448290534,0.8964665448290534,-0.44311140134535376,0.004020544565633358,-0.2094442019451427,-0.7984211914747144,227.60000000000002
6.327404291130913,-35.83826151085001,1.367119388605653,1.2482394417703786,-0.4439960788109532,-0.8960287171739479,0.8960287171739479,-0.4439960788109532,-0.02655763355515417,-0.19874418877994293,-0.5228717601098651,227.70000000000002
